period,rate_type,exchanges_included,base_asset,calc_window,partition_size,start_time,end_time
Q42013,real_time,"bfnx,lclb,mtgx,stmp,wexn",btc,300,30,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,real_time,"bfnx,lclb,mtgx,stmp,wexn",btc,300,30,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,index_fixing,"bfnx,lclb,mtgx,stmp,wexn",btc,3600,360,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,index_fixing,"bfnx,lclb,mtgx,stmp,wexn",btc,3600,360,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,index_fixing,"bfnx,lclb,mtgx,stmp,wexn",btc,3600,360,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,index_fixing,"bfnx,lclb,mtgx,stmp,wexn",btc,3600,360,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,real_time,bfnx,ltc,300,30,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,index_fixing,bfnx,ltc,3600,360,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,index_fixing,bfnx,ltc,3600,360,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,index_fixing,bfnx,ltc,3600,360,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
Q42013,index_fixing,bfnx,ltc,3600,360,2013-12-23 22:30:00+00:00,2014-03-17 22:30:00+00:00
